Country,date,Year,Week,Sex,Age,Deaths,Baseline,Exposure,Excess,lp,up
Spain,2015-06-15,2015,24,m,40,49,43.504109883496284,1990271.56,5.495890116503716,31,56
Spain,2015-06-22,2015,25,m,40,46,43.45965026977525,1990271.56,2.5403497302247473,31,57
Spain,2015-06-29,2015,26,m,40,35,43.415600281478326,1990271.56,-8.415600281478326,31,58
Spain,2015-07-06,2015,27,m,40,67,43.37196463290416,1990271.56,23.62803536709584,31,58
Spain,2015-07-13,2015,28,m,40,48,43.32874802639721,1990271.56,4.671251973602793,31,57
Spain,2015-07-20,2015,29,m,40,60,43.285955152859316,1990271.56,16.714044847140684,31,57
Spain,2015-07-27,2015,30,m,40,55,43.24359069226619,1990271.56,11.756409307733811,30,57
Spain,2015-08-03,2015,31,m,40,42,43.201659314190515,1990271.56,-1.2016593141905147,31,57
Spain,2015-08-10,2015,32,m,40,59,43.16016567832921,1990271.56,15.839834321670793,31,58
Spain,2015-08-17,2015,33,m,40,41,43.11911443503614,1990271.56,-2.1191144350361384,32,57
Spain,2015-08-24,2015,34,m,40,53,43.078510225860946,1990271.56,9.921489774139054,30,57
Spain,2015-08-31,2015,35,m,40,49,43.03835768409265,1990271.56,5.961642315907348,30,57
Spain,2015-09-07,2015,36,m,40,43,42.998661435308705,1990271.56,0.0013385646912951188,31,56
Spain,2015-09-14,2015,37,m,40,48,42.959426097929324,1990271.56,5.040573902070676,31,58
Spain,2015-09-21,2015,38,m,40,41,42.920656283777625,1990271.56,-1.9206562837776247,31,57
Spain,2015-09-28,2015,39,m,40,43,42.88235659864427,1990271.56,0.11764340135572837,30,57
Spain,2015-10-05,2015,40,m,40,48,42.84453164285897,1990271.56,5.155468357141032,31,57
Spain,2015-10-12,2015,41,m,40,40,42.807186011865994,1990271.56,-2.807186011865994,31,58
Spain,2015-10-19,2015,42,m,40,46,42.77032429680592,1990271.56,3.229675703194083,30,58
Spain,2015-10-26,2015,43,m,40,40,42.73395108510272,1990271.56,-2.733951085102717,31,55.024999999999864
Spain,2015-11-02,2015,44,m,40,42,42.69807096105626,1990271.56,-0.6980709610562599,31,56.024999999999864
Spain,2015-11-09,2015,45,m,40,40,42.66268850644019,1990271.56,-2.6626885064401904,30,55
Spain,2015-11-16,2015,46,m,40,31,42.627808301105794,1990271.56,-11.627808301105794,30,57
Spain,2015-11-23,2015,47,m,40,43,42.5934349235913,1990271.56,0.40656507640869677,30,56.024999999999864
Spain,2015-11-30,2015,48,m,40,39,42.55957295173632,1990271.56,-3.559572951736321,30,56
Spain,2015-12-07,2015,49,m,40,37,42.526226963302626,1990271.56,-5.526226963302626,30,55
Spain,2015-12-14,2015,50,m,40,43,42.49340153660041,1990271.56,0.506598463399591,29,56
Spain,2015-12-21,2015,51,m,40,36,42.461101251119814,1990271.56,-6.461101251119814,30,55
Spain,2015-12-28,2015,52,m,40,48,42.42933068816891,1990271.56,5.5706693118310895,30,56
Spain,2016-01-04,2016,1,m,40,42,42.74996657719377,2006789.31,-0.7499665771937671,31,55
Spain,2016-01-11,2016,2,m,40,56,42.719014448800955,2006789.31,13.280985551199045,29,55
Spain,2016-01-18,2016,3,m,40,52,42.68861031473838,2006789.31,9.311389685261616,30,56
Spain,2016-01-25,2016,4,m,40,39,42.65875880821506,2006789.31,-3.6587588082150617,31,57
Spain,2016-02-01,2016,5,m,40,48,42.62946456757643,2006789.31,5.370535432423573,29,56
Spain,2016-02-08,2016,6,m,40,50,42.600732236983355,2006789.31,7.3992677630166455,30,57
Spain,2016-02-15,2016,7,m,40,46,42.572566467097445,2006789.31,3.4274335329025547,30,55
Spain,2016-02-22,2016,8,m,40,62,42.54497180956017,2006789.31,19.455028190439833,30,55
Spain,2016-02-29,2016,9,m,40,47,42.517946455507214,2006789.31,4.482053544492786,30,57
Spain,2016-03-07,2016,10,m,40,51,42.49147875548371,2006789.31,8.508521244516288,30,56
Spain,2016-03-14,2016,11,m,40,43,42.46555626051379,2006789.31,0.5344437394862069,29,56
Spain,2016-03-21,2016,12,m,40,40,42.44016657079925,2006789.31,-2.4401665707992493,31,56
Spain,2016-03-28,2016,13,m,40,43,42.41529733420804,2006789.31,0.5847026657919585,30,57
Spain,2016-04-04,2016,14,m,40,48,42.390936244801004,2006789.31,5.609063755198996,31,56
Spain,2016-04-11,2016,15,m,40,48,42.3670710413948,2006789.31,5.6329289586051985,30,55
Spain,2016-04-18,2016,16,m,40,46,42.3436895061614,2006789.31,3.6563104938386033,30,56
Spain,2016-04-25,2016,17,m,40,53,42.32077946326403,2006789.31,10.679220536735968,30,58
Spain,2016-05-02,2016,18,m,40,45,42.29832877752862,2006789.31,2.701671222471383,30,57
Spain,2016-05-09,2016,19,m,40,38,42.276325353151144,2006789.31,-4.276325353151144,30,56
Spain,2016-05-16,2016,20,m,40,44,42.25475713244056,2006789.31,1.7452428675594405,29.975000000000044,56
Spain,2016-05-23,2016,21,m,40,57,42.233612094596275,2006789.31,14.766387905403725,30,55
Spain,2016-05-30,2016,22,m,40,43,42.21287825452072,2006789.31,0.7871217454792827,30,55
Spain,2016-06-06,2016,23,m,40,42,42.192543661667365,2006789.31,-0.19254366166736503,30,56
Spain,2016-06-13,2016,24,m,40,42,42.17259639892126,2006789.31,-0.17259639892125733,29,55
Spain,2016-06-20,2016,25,m,40,49,42.15302458151626,2006789.31,6.846975418483737,30,56
Spain,2016-06-27,2016,26,m,40,47,42.13381635598368,2006789.31,4.866183644016317,30,57
Spain,2016-07-04,2016,27,m,40,34,42.11495989913708,2006789.31,-8.114959899137077,29,55
Spain,2016-07-11,2016,28,m,40,46,42.09644341708863,2006789.31,3.9035565829113708,30,55
Spain,2016-07-18,2016,29,m,40,46,42.07825514430037,2006789.31,3.921744855699629,29,55
Spain,2016-07-25,2016,30,m,40,38,42.060383342667855,2006789.31,-4.060383342667855,30,54
Spain,2016-08-01,2016,31,m,40,51,42.04281630063747,2006789.31,8.957183699362531,30,56
Spain,2016-08-08,2016,32,m,40,33,42.025542332355705,2006789.31,-9.025542332355705,30,55
Spain,2016-08-15,2016,33,m,40,39,42.0085497768524,2006789.31,-3.008549776852398,30,54
Spain,2016-08-22,2016,34,m,40,35,41.99182699725595,2006789.31,-6.991826997255949,29,56
Spain,2016-08-29,2016,35,m,40,31,41.975362380040096,2006789.31,-10.975362380040096,29,55
Spain,2016-09-05,2016,36,m,40,51,41.95914433430542,2006789.31,9.040855665694579,29,56
Spain,2016-09-12,2016,37,m,40,32,41.943161291090085,2006789.31,-9.943161291090085,30,55
Spain,2016-09-19,2016,38,m,40,33,41.927401702715045,2006789.31,-8.927401702715045,30,55.024999999999864
Spain,2016-09-26,2016,39,m,40,34,41.91185404215937,2006789.31,-7.911854042159369,29,56
Spain,2016-10-03,2016,40,m,40,35,41.89650680246921,2006789.31,-6.8965068024692116,30,55
Spain,2016-10-10,2016,41,m,40,37,41.88134849619665,2006789.31,-4.881348496196651,30,55
Spain,2016-10-17,2016,42,m,40,37,41.866367654871276,2006789.31,-4.866367654871276,29,56
Spain,2016-10-24,2016,43,m,40,43,41.851552828502975,2006789.31,1.1484471714970255,31,55
Spain,2016-10-31,2016,44,m,40,42,41.83689258511629,2006789.31,0.1631074148837115,29,55
Spain,2016-11-07,2016,45,m,40,48,41.822375510315375,2006789.31,6.177624489684625,30,55
Spain,2016-11-14,2016,46,m,40,43,41.80799020688113,2006789.31,1.1920097931188707,30.975000000000044,55
Spain,2016-11-21,2016,47,m,40,49,41.79372529439886,2006789.31,7.206274705601139,30,55
Spain,2016-11-28,2016,48,m,40,49,41.779569408916764,2006789.31,7.220430591083236,30,54
Spain,2016-12-05,2016,49,m,40,46,41.7655112026364,2006789.31,4.234488797363603,30,55
Spain,2016-12-12,2016,50,m,40,52,41.75153934363244,2006789.31,10.248460656367563,29,55
Spain,2016-12-19,2016,51,m,40,38,41.7376425156048,2006789.31,-3.737642515604797,29,55
Spain,2016-12-26,2016,52,m,40,41,41.72380941766038,2006789.31,-0.7238094176603767,29,55
Spain,2017-01-02,2017,1,m,40,42,41.91178869712073,2016496.56,0.08821130287927303,30,55
Spain,2017-01-09,2017,2,m,40,54,41.89798275671456,2016496.56,12.102017243285438,30,55
Spain,2017-01-16,2017,3,m,40,58,41.884206879154824,2016496.56,16.115793120845176,30,54.024999999999864
Spain,2017-01-23,2017,4,m,40,36,41.87044976923529,2016496.56,-5.870449769235293,29,56
Spain,2017-01-30,2017,5,m,40,42,41.85670014659642,2016496.56,0.1432998534035832,31,55.024999999999864
Spain,2017-02-06,2017,6,m,40,53,41.84294674569095,2016496.56,11.157053254309048,30,55
Spain,2017-02-13,2017,7,m,40,46,41.82917831577815,2016496.56,4.170821684221849,29,55
Spain,2017-02-20,2017,8,m,40,49,41.81538362094923,2016496.56,7.184616379050773,29,54
Spain,2017-02-27,2017,9,m,40,38,41.801551440183275,2016496.56,-3.8015514401832746,29,55
Spain,2017-03-06,2017,10,m,40,41,41.7876705674322,2016496.56,-0.7876705674322011,29,55
Spain,2017-03-13,2017,11,m,40,51,41.77372981173727,2016496.56,9.226270188262731,30,55
Spain,2017-03-20,2017,12,m,40,51,41.75971799737403,2016496.56,9.240282002625968,30,54
Spain,2017-03-27,2017,13,m,40,35,41.74562396402815,2016496.56,-6.745623964028148,30,56.024999999999864
Spain,2017-04-03,2017,14,m,40,33,41.73143656700143,2016496.56,-8.731436567001431,30,54.024999999999864
Spain,2017-04-10,2017,15,m,40,50,41.71714467744623,2016496.56,8.282855322553772,27,55
Spain,2017-04-17,2017,16,m,40,38,41.7027371826312,2016496.56,-3.7027371826312034,30,55
Spain,2017-04-24,2017,17,m,40,31,41.688202986235254,2016496.56,-10.688202986235254,30,55
Spain,2017-05-01,2017,18,m,40,44,41.67353100867215,2016496.56,2.3264689913278502,29.975000000000044,54
Spain,2017-05-08,2017,19,m,40,35,41.658710187443816,2016496.56,-6.658710187443816,31,55
Spain,2017-05-15,2017,20,m,40,35,41.64372947752324,2016496.56,-6.643729477523237,29,55
Spain,2017-05-22,2017,21,m,40,36,41.62857785176706,2016496.56,-5.628577851767062,30,54
Spain,2017-05-29,2017,22,m,40,31,41.61324430135657,2016496.56,-10.613244301356573,29,55
Spain,2017-06-05,2017,23,m,40,44,41.59771783626877,2016496.56,2.402282163731229,28,55
Spain,2017-06-12,2017,24,m,40,38,41.581987485775386,2016496.56,-3.581987485775386,29,55
Spain,2017-06-19,2017,25,m,40,45,41.5660422989716,2016496.56,3.4339577010283975,28,55
Spain,2017-06-26,2017,26,m,40,34,41.54987134533306,2016496.56,-7.5498713453330595,28,55
Spain,2017-07-03,2017,27,m,40,53,41.533463715302155,2016496.56,11.466536284697845,30,53
Spain,2017-07-10,2017,28,m,40,38,41.516808520902245,2016496.56,-3.516808520902245,29,54
Spain,2017-07-17,2017,29,m,40,37,41.499894896380624,2016496.56,-4.499894896380624,29,55
Spain,2017-07-24,2017,30,m,40,42,41.48271199887974,2016496.56,0.5172880011202565,30,54
Spain,2017-07-31,2017,31,m,40,58,41.46524900913685,2016496.56,16.534750990863152,29,54
Spain,2017-08-07,2017,32,m,40,38,41.44749513221134,2016496.56,-3.447495132211337,29,55
Spain,2017-08-14,2017,33,m,40,51,41.42943959824036,2016496.56,9.570560401759643,29.975000000000044,54
Spain,2017-08-21,2017,34,m,40,33,41.41107166322233,2016496.56,-8.41107166322233,29,54
Spain,2017-08-28,2017,35,m,40,51,41.39238060982713,2016496.56,9.607619390172871,29,55
Spain,2017-09-04,2017,36,m,40,53,41.37335574823521,2016496.56,11.626644251764787,28,54
Spain,2017-09-11,2017,37,m,40,32,41.3539864170029,2016496.56,-9.3539864170029,29,54
Spain,2017-09-18,2017,38,m,40,48,41.334261983955386,2016496.56,6.665738016044614,30,54
Spain,2017-09-25,2017,39,m,40,53,41.31417184710672,2016496.56,11.68582815289328,29,54
Spain,2017-10-02,2017,40,m,40,51,41.29370543560627,2016496.56,9.70629456439373,30,54
Spain,2017-10-09,2017,41,m,40,42,41.272852210711896,2016496.56,0.7271477892881038,29,54
Spain,2017-10-16,2017,42,m,40,38,41.251601666790016,2016496.56,-3.251601666790016,29,55
Spain,2017-10-23,2017,43,m,40,40,41.22994333234114,2016496.56,-1.2299433323411435,29,55
Spain,2017-10-30,2017,44,m,40,35,41.20786677105217,2016496.56,-6.207866771052167,29,55
Spain,2017-11-06,2017,45,m,40,38,41.18536158287341,2016496.56,-3.185361582873412,29,55
Spain,2017-11-13,2017,46,m,40,41,41.162417405122774,2016496.56,-0.16241740512277403,29,55
Spain,2017-11-20,2017,47,m,40,47,41.13902391361369,2016496.56,5.860976086386309,29,54
Spain,2017-11-27,2017,48,m,40,51,41.11517082380923,2016496.56,9.88482917619077,29,56
Spain,2017-12-04,2017,49,m,40,37,41.090847892000255,2016496.56,-4.090847892000255,29,53
Spain,2017-12-11,2017,50,m,40,41,41.06604491650903,2016496.56,-0.06604491650902844,29.975000000000044,54
Spain,2017-12-18,2017,51,m,40,41,41.04075173891632,2016496.56,-0.040751738916320335,29,54
Spain,2017-12-25,2017,52,m,40,42,41.01495824531322,2016496.56,0.9850417546867831,28,55
Spain,2018-01-08,2018,1,m,40,72,40.99690842004233,2016902.5899999999,31.00309157995767,29,54
Spain,2018-01-15,2018,2,m,40,48,40.97009065878378,2016902.5899999999,7.029909341216218,29,54
Spain,2018-01-22,2018,3,m,40,35,40.94276989410163,2016902.5899999999,-5.94276989410163,29.975000000000044,54
Spain,2018-01-29,2018,4,m,40,46,40.9149526315672,2016902.5899999999,5.085047368432797,30,54
Spain,2018-02-05,2018,5,m,40,37,40.88664538004036,2016902.5899999999,-3.8866453800403633,27,55
Spain,2018-02-12,2018,6,m,40,47,40.857854650945335,2016902.5899999999,6.142145349054665,29,54
